path_idx,type,color,width,vx,vy
23,s,0.0000|0.0000|0.0000,0.7142860293388367,32.5508,384.3984
24,f,,,19.3300,397.5400
24,f,,,20.1300,398.1500
24,f,,,21.2700,398.4200
24,f,,,21.9200,398.3100
24,f,,,22.4500,398.0000
24,f,,,22.8100,397.5100
24,f,,,22.9400,396.8900
24,f,,,22.5000,395.8100
24,f,,,21.3200,395.4200
24,f,,,20.6300,395.5400
24,f,,,20.0000,395.8900
24,f,,,19.4700,395.5600
24,f,,,19.7200,391.4200
24,f,,,23.5500,391.4200
24,f,,,23.5500,392.4200
24,f,,,20.6000,392.4200
24,f,,,20.3900,394.7300
24,f,,,20.9300,394.5000
24,f,,,21.5700,394.4200
24,f,,,22.4900,394.5600
24,f,,,23.2500,395.0000
24,f,,,23.7500,395.7500
24,f,,,23.9400,396.8300
24,f,,,23.7200,397.9300
24,f,,,23.1400,398.7400
24,f,,,22.3200,399.2500
24,f,,,21.3600,399.4200
24,f,,,20.5300,399.3100
24,f,,,19.8400,399.0200
24,f,,,19.2800,398.6200
24,f,,,18.8500,398.1900
24,f,,,19.3300,397.5400
24,f,,,25.3200,395.1700
24,f,,,25.9200,394.2200
24,f,,,26.7500,393.6200
24,f,,,27.7200,393.4200
24,f,,,28.7100,393.6000
24,f,,,29.4400,394.1100
24,f,,,29.8900,394.9000
24,f,,,30.0500,395.9200
24,f,,,30.0000,396.4200
24,f,,,26.0800,396.4200
24,f,,,26.6500,397.8800
24,f,,,28.0200,398.4200
24,f,,,28.7900,398.2900
24,f,,,29.4700,397.9500
24,f,,,29.8200,398.6700
24,f,,,28.9700,399.1900
24,f,,,27.8900,399.4200
24,f,,,26.8000,399.2200
24,f,,,25.9100,398.6300
24,f,,,25.3200,397.6900
24,f,,,25.1000,396.4400
24,f,,,28.8000,394.6800
24,f,,,27.7400,394.4200
24,f,,,27.1400,394.4900
24,f,,,26.6400,394.6900
24,f,,,26.2600,395.0000
24,f,,,26.0700,395.4200
24,f,,,29.1700,395.4200
